"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
7,17,206,1176,41.52247,7.831277,4,55380,58380,55800,0.3,2.2,0,2.5,2.5,4,8,2015,4,8,2015,4,8,2015
5,13,118,932,41.292705,8.29908,5,55680,58440,56040,0,0.005,0,0.005,0.005,4,8,2015,4,8,2015,4,8,2015
7,4,97,1041,41.065058,6.847067,4,56640,68040,57300,0,3,0,3,3,4,8,2015,4,8,2015,4,8,2015
1,12,159,516,39.488412,7.636882,5,57240,60300,54171.8030876784,0,0.007,0,0.007,0.007,4,8,2015,5,8,2015,4,8,2015
3,5,184,1001,40.172678,7.146842,5,70380,73200,71580,0.003,0,0,0.003,0.003,4,8,2015,4,8,2015,4,8,2015
4,1,251,1429,40.565985,8.627893,2,70440,74340,70980,0,0,0.0139,0,0.0139,4,8,2015,4,8,2015,4,8,2015
5,16,253,615,42.031862,8.623426,1,74880,77280,75660,0,0.003,0,0.003,0.003,4,8,2015,4,8,2015,4,8,2015
4,6,74,1333,40.247336,8.402978,5,76980,81600,77520,0,0.06,0,0.06,0.06,4,8,2015,4,8,2015,4,8,2015
4,18,211,1494,40.437368,8.097762,5,79920,300,80940,0,0.16,0,0.16,0.16,4,8,2015,4,8,2015,5,8,2015
7,17,206,1176,41.523836,7.83242,5,83640,1680,83940,0,0.03,0,0.03,0.03,4,8,2015,4,8,2015,5,8,2015
6,14,77,1302,39.0761111111111,8.45194444444444,2,720,6420,2640,0,0,0.446954,0,0.446954,5,8,2015,5,8,2015,5,8,2015
5,16,253,1336,41.985483,8.662744,1,1500,6300,2040,0,0.02,0,0.02,0.02,5,8,2015,5,8,2015,5,8,2015
4,6,237,1834,40.366044,7.924729,2,10080,13200,10500,0,0,0.015,0,0.015,5,8,2015,5,8,2015,5,8,2015
5,16,253,615,42.04001,8.612619,5,21600,27000,22200,0.15,0,0,0.15,0.15,5,8,2015,5,8,2015,5,8,2015
3,9,224,1349,40.3833333333333,7.71666666666667,4,29520,32040,29700,0.9,0.1,0,1,1,5,8,2015,5,8,2015,5,8,2015
5,13,181,773,41.188715,8.286607,5,32400,41280,33120,0,0.01,0,0.01,0.01,5,8,2015,5,8,2015,5,8,2015
5,13,26,638,41.264242,8.017972,5,36300,36960,36600,0,0.1,0,0.1,0.1,5,8,2015,5,8,2015,5,8,2015
3,9,189,1724,40.7666666666667,6.98333333333333,4,38220,79320,38280,0,10,0,10,10,5,8,2015,5,8,2015,5,8,2015
5,13,118,753,41.287287,8.234603,5,41160,48900,41700,0,0.4,0,0.4,0.4,5,8,2015,5,8,2015,5,8,2015
3,9,104,1876,40.488848,7.634343,5,46200,52740,46500,0,0.001,0,0.001,0.001,5,8,2015,5,8,2015,5,8,2015
5,13,173,948,41.278447,8.362547,4,46980,51840,47280,2,0,0,2,2,5,8,2015,5,8,2015,5,8,2015
5,3,69,839,41.419409,7.991275,5,47400,53280,48600,0.7,0.1,0,0.8,0.8,5,8,2015,5,8,2015,5,8,2015
5,16,193,1111,41.801813,8.527887,5,48360,53220,49020,0.05,0.1,0,0.15,0.15,5,8,2015,5,8,2015,5,8,2015
3,9,249,441,40.8166666666667,7.25,4,48480,70020,49080,18,50.5,12.5,68.5,81,5,8,2015,5,8,2015,5,8,2015
5,16,133,1330,42.078786,8.231036,1,50400,57840,51480,0,0.04,0,0.04,0.04,5,8,2015,5,8,2015,5,8,2015
1,7,4,1246,38.55,7.46666666666667,2,50760,55500,52200,0,0,0.012,0,0.012,5,8,2015,5,8,2015,5,8,2015
5,13,173,699,41.322098,8.356208,5,52200,59700,52800,0,0.1,0,0.1,0.1,5,8,2015,5,8,2015,5,8,2015
4,18,124,766,40.643871,7.752452,5,52860,63900,53700,0,0.001,0,0.001,0.001,5,8,2015,5,8,2015,5,8,2015
4,6,137,827,40.101281,8.336003,2,53040,61200,53220,0,0,0.25,0,0.25,5,8,2015,5,8,2015,5,8,2015
5,18,205,130,41.094081,7.985698,5,55260,58800,55260,0,0.04,0,0.04,0.04,5,8,2015,5,8,2015,5,8,2015
4,10,190,35,39.816453,8.539673,4,56100,63720,56400,4,0.5,0,4.5,4.5,5,8,2015,5,8,2015,5,8,2015
5,13,181,1711,41.192525,8.341987,5,57000,68400,57420,0,0.1,0,0.1,0.1,5,8,2015,5,8,2015,5,8,2015
6,14,243,756,39.565593,8.443435,5,58140,62940,58800,0.0364,0,0,0.0364,0.0364,5,8,2015,5,8,2015,5,8,2015
6,14,243,957,39.541,8.468167,2,58860,66780,59400,0,0,0.0049,0,0.0049,5,8,2015,5,8,2015,5,8,2015
4,6,75,129,40.151214,8.528626,4,60060,64620,60600,3.2,0.1,0,3.3,3.3,5,8,2015,5,8,2015,5,8,2015
5,13,90,250,41.326712,8.13468,5,60540,70200,61200,0.06,0,0,0.06,0.06,5,8,2015,5,8,2015,5,8,2015
5,13,181,687,41.122253,8.363093,2,83640,1200,84600,0,0,0.001,0,0.001,5,8,2015,5,8,2015,6,8,2015
4,1,85,1774,40.750638,8.616237,5,14100,19500,14700,0,0.002,0,0.002,0.002,6,8,2015,6,8,2015,6,8,2015
5,1,83,132,41.007239,8.624054,2,23520,26100,24600,0,0,0.01,0,0.01,6,8,2015,6,8,2015,6,8,2015
5,1,34,315,40.973152,8.199661,5,32400,39420,33300,0.06,0,0,0.06,0.06,6,8,2015,6,8,2015,6,8,2015
5,13,118,351,41.270088,8.311932,4,40980,49440,41280,0,2.5,0,2.5,2.5,6,8,2015,6,8,2015,6,8,2015
3,9,249,1476,40.75,7.33333333333333,5,42420,47700,42480,0,0.005,0,0.005,0.005,6,8,2015,6,8,2015,6,8,2015
4,6,137,1390,40.172457,8.318606,4,43260,70200,54171.8030876784,1.83,0,0,1.83,1.83,6,8,2015,5,8,2015,6,8,2015
4,6,137,1390,40.172457,8.318606,4,43320,70200,54171.8030876784,1.83,0,0,1.83,1.83,6,8,2015,5,8,2015,6,8,2015
4,6,169,1386,40.457716,7.839564,5,48420,51480,49080,0,0.003,0,0.003,0.003,6,8,2015,6,8,2015,6,8,2015
7,17,276,1825,41.297195,7.7682,5,50460,51660,51000,0.12,0,0,0.12,0.12,6,8,2015,6,8,2015,6,8,2015
5,13,181,1711,41.192717,8.342413,5,50940,59760,51420,0,0.6,0,0.6,0.6,6,8,2015,6,8,2015,6,8,2015
5,3,200,575,41.604337,8.246933,5,51480,58800,52440,0.02,0.01,0,0.03,0.03,6,8,2015,6,8,2015,6,8,2015
5,13,118,291,41.271285,8.212298,5,52500,57300,53100,0,0.15,0,0.15,0.15,6,8,2015,6,8,2015,6,8,2015
5,3,260,970,41.641389,8.238568,5,53220,55260,53400,0,0.2,0,0.2,0.2,6,8,2015,6,8,2015,6,8,2015
3,9,209,358,40.29555,7.236945,4,55620,75660,56400,0,14,0,14,14,6,8,2015,6,8,2015,6,8,2015
5,13,181,1098,41.170124,8.296894,5,60780,67620,60900,0,0.2,0,0.2,0.2,6,8,2015,6,8,2015,6,8,2015
5,13,118,291,41.271018,8.211425,5,66180,69720,66300,0,0.35,0,0.35,0.35,6,8,2015,6,8,2015,6,8,2015
1,12,38,223,39.1041666666667,7.875,2,70800,72600,71700,0,0,0.0013,0,0.0013,6,8,2015,6,8,2015,6,8,2015
7,4,120,883,41.682405,6.988583,5,71580,82020,72180,0,0.23,0,0.23,0.23,6,8,2015,6,8,2015,6,8,2015
5,13,90,999,41.373796,8.255061,4,72420,75600,72600,0,1,0,1,1,6,8,2015,6,8,2015,6,8,2015
5,13,181,773,41.19229,8.29881,5,81840,84540,82200,0,0.002,0,0.002,0.002,6,8,2015,6,8,2015,6,8,2015
3,9,68,1334,40.6166666666667,7.38333333333333,4,82800,1440,83100,0,2.62,0,2.62,2.62,6,8,2015,6,8,2015,7,8,2015
7,17,276,792,41.30379,7.718801,5,82920,85800,83280,0,4e-04,0,4e-04,4e-04,6,8,2015,6,8,2015,6,8,2015
5,3,69,314,41.438902,7.966337,4,3300,16800,4500,2.5,0,0,2.5,2.5,7,8,2015,7,8,2015,7,8,2015
3,9,104,808,40.5,7.53333333333333,2,10500,14820,11100,0,0,2e-04,0,2e-04,7,8,2015,7,8,2015,7,8,2015
7,17,15,327,41.317805,7.425045,4,16800,69000,18300,0,2,0,2,2,7,8,2015,7,8,2015,7,8,2015
3,9,104,1127,40.5666666666667,7.58722222222222,4,31500,81720,54171.8030876784,0.5,3.06,0,3.56,3.56,7,8,2015,5,8,2015,7,8,2015
5,13,118,291,41.266677,8.223831,5,48180,57240,48540,0,0.3,0,0.3,0.3,7,8,2015,7,8,2015,7,8,2015
7,17,72,1109,41.694818,7.565968,5,49920,55080,50700,0.02,0,0,0.02,0.02,7,8,2015,7,8,2015,7,8,2015
6,14,77,496,39.007602,8.48827,5,49980,51660,49980,0,5e-04,0,5e-04,5e-04,7,8,2015,7,8,2015,7,8,2015
5,13,90,1046,41.376135,8.2199,4,50400,64380,51000,2,0,0,2,2,7,8,2015,7,8,2015,7,8,2015
6,10,10,984,39.698472,9.009797,4,51480,81660,51900,148,0,0,148,148,7,8,2015,7,8,2015,7,8,2015
4,18,152,1742,40.404004,8.237962,5,52680,55500,53040,0.02,0,0,0.02,0.02,7,8,2015,7,8,2015,7,8,2015
5,16,30,620,41.969366,8.240449,5,53880,59640,54660,0,0.5,0,0.5,0.5,7,8,2015,7,8,2015,7,8,2015
7,17,72,935,41.6163888888889,7.56416666666667,2,55020,57600,55200,0,0,0.01,0,0.01,7,8,2015,7,8,2015,7,8,2015
6,14,215,1329,39.2333333333333,8.71666666666667,5,58320,65700,58980,0,0.1303,0,0.1303,0.1303,7,8,2015,7,8,2015,7,8,2015
5,13,173,543,41.260143,8.366958,2,59700,63600,60300,0,0,0.1,0,0.1,7,8,2015,7,8,2015,7,8,2015
6,14,210,573,38.988872,8.703405,5,59760,67800,60300,0,0.2905,0,0.2905,0.2905,7,8,2015,7,8,2015,7,8,2015
5,13,181,1000,41.210055,8.295723,5,60300,65400,60600,0.01,0,0,0.01,0.01,7,8,2015,7,8,2015,7,8,2015
5,18,73,1434,41.051465,8.235426,5,62760,66300,64800,0,0.8,0,0.8,0.8,7,8,2015,7,8,2015,7,8,2015
6,14,207,48,39.4280555555556,8.88444444444444,4,64320,32280,54171.8030876784,6.4054,0,0,6.4054,6.4054,7,8,2015,5,8,2015,8,8,2015
1,7,204,1116,38.4333333333333,7.56666666666667,1,64500,67080,65100,0,0,0.008,0,0.008,7,8,2015,7,8,2015,7,8,2015
5,13,201,711,41.453877,8.720875,5,68400,80100,68580,0.56,0.06,0,0.62,0.62,7,8,2015,7,8,2015,7,8,2015
7,17,147,804,41.833272,7.738287,4,68460,8940,69300,38,7.5,0,45.5,45.5,7,8,2015,7,8,2015,8,8,2015
5,13,123,175,41.267591,8.616749,5,70860,76200,71100,0,0.015,0,0.015,0.015,7,8,2015,7,8,2015,7,8,2015
4,1,172,1747,40.834515,8.583651,2,73260,77100,73920,0,0,0.015,0,0.015,7,8,2015,7,8,2015,7,8,2015
5,3,69,314,41.44621,7.975591,4,82500,4380,83700,6,0,0,6,6,7,8,2015,7,8,2015,8,8,2015
5,3,260,1156,41.586948,8.073845,4,84600,18600,85500,5,8,0,13,13,7,8,2015,7,8,2015,8,8,2015
5,3,69,1128,41.451462,8.029564,5,85020,8400,600,0.1,0.2,0,0.3,0.3,7,8,2015,8,8,2015,8,8,2015
6,15,175,1089,38.5611,8.950292,5,85200,1320,86100,0,0.0126,0,0.0126,0.0126,7,8,2015,7,8,2015,8,8,2015
3,5,109,917,39.97253,7.341305,5,85740,6720,120,0.2527,0,0,0.2527,0.2527,7,8,2015,8,8,2015,8,8,2015
5,18,73,570,41.023579,8.197335,5,780,11700,2160,0,0.1,0,0.1,0.1,8,8,2015,8,8,2015,8,8,2015
3,9,209,224,40.3833333333333,7.23333333333333,4,2160,34380,4200,0,10,0,10,10,8,8,2015,8,8,2015,8,8,2015
5,13,173,699,41.325018,8.356325,5,2400,7800,54171.8030876784,0,0.02,0,0.02,0.02,8,8,2015,5,8,2015,8,8,2015
5,13,181,1320,41.218823,8.216647,5,2520,4680,2940,0,0.05,0,0.05,0.05,8,8,2015,8,8,2015,8,8,2015
3,9,224,1349,40.3833333333333,7.71666666666667,5,3480,13200,3900,0,0.1,0,0.1,0.1,8,8,2015,8,8,2015,8,8,2015
5,3,52,937,41.514146,8.010408,4,4320,70500,4800,2,13,0,15,15,8,8,2015,8,8,2015,8,8,2015
5,18,73,1434,41.05868,8.221162,5,7860,13500,9000,0,0.01,0,0.01,0.01,8,8,2015,8,8,2015,8,8,2015
6,14,46,1182,38.8166666666667,8.71666666666667,5,12480,21000,13020,0.015,0,0,0.015,0.015,8,8,2015,8,8,2015,8,8,2015
5,3,241,305,41.786468,8.147172,4,12480,17760,12900,1,0,0,1,1,8,8,2015,8,8,2015,8,8,2015
4,6,74,1333,40.23712,8.408091,2,24660,27000,25200,0,0,6e-04,0,6e-04,8,8,2015,8,8,2015,8,8,2015
5,13,40,813,41.132475,8.093578,5,31380,39000,32160,0,0.48,0,0.48,0.48,8,8,2015,8,8,2015,8,8,2015
5,3,260,1435,41.604135,8.179963,5,35640,43080,36900,0,0.03,0,0.03,0.03,8,8,2015,8,8,2015,8,8,2015
5,13,201,711,41.453733,8.721452,4,39600,43440,40380,1.37,0.15,0,1.52,1.52,8,8,2015,8,8,2015,8,8,2015
5,13,118,291,41.269768,8.210537,5,40320,49260,41040,0,0.4,0,0.4,0.4,8,8,2015,8,8,2015,8,8,2015
5,18,73,570,41.026137,8.198427,4,40680,57240,41700,0.5,2,0,2.5,2.5,8,8,2015,8,8,2015,8,8,2015
4,18,284,733,40.738598,7.925678,5,46860,57000,47400,0,1e-04,0,1e-04,1e-04,8,8,2015,8,8,2015,8,8,2015
4,18,167,1134,40.743442,8.28941,5,47040,56760,54171.8030876784,0.4,0,0,0.4,0.4,8,8,2015,5,8,2015,8,8,2015
5,13,173,948,41.278172,8.370658,5,49380,58500,49740,0,0.02,0,0.02,0.02,8,8,2015,8,8,2015,8,8,2015
4,6,74,368,40.178588,8.405506,5,51120,54660,51300,0,0.005,0,0.005,0.005,8,8,2015,8,8,2015,8,8,2015
4,6,180,928,40.322968,8.221362,5,51600,61200,52260,0,0.21,0,0.21,0.21,8,8,2015,8,8,2015,8,8,2015
5,13,181,1320,41.218162,8.216983,5,51960,56400,52500,0,0.1,0,0.1,0.1,8,8,2015,8,8,2015,8,8,2015
5,1,34,537,40.95571,8.417003,5,52620,61200,53700,0,0.21,0,0.21,0.21,8,8,2015,8,8,2015,8,8,2015
4,18,284,440,40.778147,7.784857,5,53520,55860,53940,0.04,0,0,0.04,0.04,8,8,2015,8,8,2015,8,8,2015
5,13,126,196,41.241655,8.155826,5,55800,59100,56100,0,0.001,0,0.001,0.001,8,8,2015,8,8,2015,8,8,2015
5,16,257,626,41.704457,8.675355,5,56100,62400,57600,0.2,0.15,0,0.35,0.35,8,8,2015,8,8,2015,8,8,2015
6,14,77,496,39.051925,8.384415,5,56760,61200,57600,0,2e-04,0,2e-04,2e-04,8,8,2015,8,8,2015,8,8,2015
5,13,126,1798,41.120695,8.216188,5,57240,61800,57600,0,0.01,0,0.01,0.01,8,8,2015,8,8,2015,8,8,2015
5,16,191,245,41.758708,8.44398,5,57480,63120,57900,0,0.2,0,0.2,0.2,8,8,2015,8,8,2015,8,8,2015
4,1,165,924,40.83215,8.487606,2,57840,60600,58380,0,0,0.008,0,0.008,8,8,2015,8,8,2015,8,8,2015
5,13,173,699,41.325035,8.356575,5,59880,65700,54171.8030876784,0,0.01,0,0.01,0.01,8,8,2015,5,8,2015,8,8,2015
5,16,257,471,41.683071,8.802658,5,59880,64200,60000,0,0.05,0,0.05,0.05,8,8,2015,8,8,2015,8,8,2015
4,1,172,429,40.940499,8.63574,2,60840,66300,61140,0,0,0.09,0,0.09,8,8,2015,8,8,2015,8,8,2015
5,13,173,582,41.2924,8.343192,2,61140,66900,61440,0,0,0.02,0,0.02,8,8,2015,8,8,2015,8,8,2015
5,13,181,1227,41.199435,8.251177,4,65460,11100,65820,10,21.39,0,31.39,31.39,8,8,2015,8,8,2015,9,8,2015
4,18,167,1134,40.73455,8.3186,4,66180,76500,67200,3.8,0,0,3.8,3.8,8,8,2015,8,8,2015,8,8,2015
5,3,241,397,41.724936,8.261868,4,69120,10560,69300,50,15,0,65,65,8,8,2015,8,8,2015,9,8,2015
2,8,232,1313,37.3975,8.36666666666667,5,70860,78300,71700,0,0.8587,0,0.8587,0.8587,8,8,2015,8,8,2015,8,8,2015
5,13,181,819,41.202037,8.264385,5,73260,80400,73620,0,0.02,0,0.02,0.02,8,8,2015,8,8,2015,8,8,2015
5,13,26,1458,41.301917,8.092102,5,74700,79800,75300,0,0.02,0,0.02,0.02,8,8,2015,8,8,2015,8,8,2015
5,13,173,543,41.264706,8.350322,2,75900,78900,76260,0,0,0.02,0,0.02,8,8,2015,8,8,2015,8,8,2015
5,3,52,937,41.514146,8.010408,5,79620,85500,80100,0,0.03,0,0.03,0.03,8,8,2015,8,8,2015,8,8,2015
1,7,151,986,38.9372222222222,8.05777777777778,2,80400,6600,81360,0,0,2.317,0,2.317,8,8,2015,8,8,2015,9,8,2015
7,17,206,1176,41.51761,7.816098,5,82500,3000,83400,0.1,0,0,0.1,0.1,8,8,2015,8,8,2015,9,8,2015
5,13,26,307,41.308735,7.972984,5,82860,3600,84000,0,0.01,0,0.01,0.01,8,8,2015,8,8,2015,9,8,2015
5,13,126,1418,41.152802,8.107117,5,83100,8100,84240,0,0.01,0,0.01,0.01,8,8,2015,8,8,2015,9,8,2015
6,14,119,490,39.5333333333333,7.85,5,83160,1800,84600,0.0653,0.0439,0,0.1092,0.1092,8,8,2015,8,8,2015,9,8,2015
4,18,124,766,40.592685,7.798812,5,85680,6120,0,0,0.001,0,0.001,0.001,8,8,2015,9,8,2015,9,8,2015
1,12,55,1287,39.043447,7.045022,2,240,6780,2040,0,0,0.8089,0,0.8089,9,8,2015,9,8,2015,9,8,2015
5,13,90,1807,41.323743,8.153695,5,540,3300,900,0,0.001,0,0.001,0.001,9,8,2015,9,8,2015,9,8,2015
5,13,181,279,41.132375,8.282928,5,600,13800,1200,0,0.25,0,0.25,0.25,9,8,2015,9,8,2015,9,8,2015
2,8,89,419,37.0333333333333,7.88333333333333,2,1200,5700,1920,0,0,0.0378,0,0.0378,9,8,2015,9,8,2015,9,8,2015
5,16,191,245,41.754241,8.462591,4,2160,19200,2700,0,2,0,2,2,9,8,2015,9,8,2015,9,8,2015
5,3,27,633,41.65329,8.311428,5,3720,13500,4800,0,0.03,0,0.03,0.03,9,8,2015,9,8,2015,9,8,2015
5,18,205,534,41.034215,7.923837,4,5100,10500,5220,0,1.8,0,1.8,1.8,9,8,2015,9,8,2015,9,8,2015
3,9,106,108,40.5833333333333,7.25,5,6240,12600,8040,0,0.0033,0,0.0033,0.0033,9,8,2015,9,8,2015,9,8,2015
5,1,212,1143,40.947948,8.590361,5,6420,16200,7080,0,0.2655,0,0.2655,0.2655,9,8,2015,9,8,2015,9,8,2015
5,13,90,1807,41.327872,8.166048,5,7140,8400,7500,0,0.0025,0,0.0025,0.0025,9,8,2015,9,8,2015,9,8,2015
5,13,40,1717,41.143658,7.968323,5,9120,14280,9480,0,0.26,0,0.26,0.26,9,8,2015,9,8,2015,9,8,2015
5,13,90,1046,41.385918,8.212175,5,10980,16800,11700,0,0.05,0,0.05,0.05,9,8,2015,9,8,2015,9,8,2015
4,6,273,1325,40.217564,8.217139,5,12480,20760,12780,0,0.05,0,0.05,0.05,9,8,2015,9,8,2015,9,8,2015
5,16,191,261,41.790996,8.448226,5,18780,22020,18900,0,0.04,0,0.04,0.04,9,8,2015,9,8,2015,9,8,2015
5,16,191,461,41.771486,8.402913,4,19440,84480,20700,70,36,0,106,106,9,8,2015,9,8,2015,9,8,2015
5,13,181,272,41.23152,8.260873,5,19800,23100,20160,0.01,0,0,0.01,0.01,9,8,2015,9,8,2015,9,8,2015
5,13,40,592,41.123562,7.93913,5,20220,29700,20700,0.35,0,0,0.35,0.35,9,8,2015,9,8,2015,9,8,2015
5,13,181,10,41.155942,8.220187,5,20940,34200,21600,0.2,0,0,0.2,0.2,9,8,2015,9,8,2015,9,8,2015
5,3,69,314,41.438902,7.966337,4,23340,35100,24600,3,0,0,3,3,9,8,2015,9,8,2015,9,8,2015
5,13,123,624,41.26189,8.635112,4,24000,42600,24600,1.54,0.055,0,1.595,1.595,9,8,2015,9,8,2015,9,8,2015
5,13,173,948,41.276047,8.363945,5,30000,38400,30300,0.05,0,0,0.05,0.05,9,8,2015,9,8,2015,9,8,2015
5,13,26,1458,41.334322,8.099583,5,30180,41400,54171.8030876784,0,0.08,0,0.08,0.08,9,8,2015,5,8,2015,9,8,2015
5,16,257,349,41.652267,8.643495,5,33060,39180,34020,0,0.05,0,0.05,0.05,9,8,2015,9,8,2015,9,8,2015
4,1,37,288,40.6844444444444,8.59527777777778,5,35460,43200,36000,0.1861,0,0,0.1861,0.1861,9,8,2015,9,8,2015,9,8,2015
1,12,23,96,39.222388,7.67179,2,35880,38880,54171.8030876784,0,0,7e-04,0,7e-04,9,8,2015,5,8,2015,9,8,2015
5,3,241,192,41.700878,8.320025,4,36600,25200,54171.8030876784,99.5,119.5,0,219,219,9,8,2015,5,8,2015,12,8,2015
5,16,143,1502,42.070697,8.465144,5,39780,43200,39900,0,0.2,0,0.2,0.2,9,8,2015,9,8,2015,9,8,2015
5,16,30,285,41.946262,8.355473,5,42360,54480,43800,0,0.02,0,0.02,0.02,9,8,2015,9,8,2015,9,8,2015
5,16,193,562,41.746276,8.655744,5,45120,48780,45240,0,0.02,0,0.02,0.02,9,8,2015,9,8,2015,9,8,2015
5,3,69,287,41.411339,8.04692,4,45300,68280,46500,4.5,2,1,6.5,7.5,9,8,2015,9,8,2015,9,8,2015
5,13,26,638,41.263383,8.015377,5,45720,58800,46500,0,0.04,0,0.04,0.04,9,8,2015,9,8,2015,9,8,2015
5,3,260,318,41.6508,8.109991,4,46080,52620,47100,0,14,0,14,14,9,8,2015,9,8,2015,9,8,2015
5,16,193,1041,41.652809,8.627736,4,46320,32220,47400,70.5,121.5,0,192,192,9,8,2015,9,8,2015,10,8,2015
5,16,257,626,41.704457,8.675355,5,48000,64500,48780,0,0.6,0,0.6,0.6,9,8,2015,9,8,2015,9,8,2015
4,18,286,302,40.684069,8.237221,4,51720,66960,52440,2.3,0,0,2.3,2.3,9,8,2015,9,8,2015,9,8,2015
5,18,205,1122,41.114394,7.947396,5,52440,62640,53340,0,0.005,0,0.005,0.005,9,8,2015,9,8,2015,9,8,2015
5,13,26,1100,41.247798,8.173698,5,52560,61800,52800,0,0.05,0,0.05,0.05,9,8,2015,9,8,2015,9,8,2015
4,6,180,735,40.250669,8.327623,5,53340,61440,54240,0,0.01,0,0.01,0.01,9,8,2015,9,8,2015,9,8,2015
4,1,165,334,40.881882,8.413127,5,54720,68400,55080,0,0.215,0,0.215,0.215,9,8,2015,9,8,2015,9,8,2015
6,14,215,44,39.402697,8.840058,2,56520,65700,56880,0,0,0.5238,0,0.5238,9,8,2015,9,8,2015,9,8,2015
1,7,151,986,38.9388888888889,8.05444444444445,2,57120,71220,58080,0,0,0.04,0,0.04,9,8,2015,9,8,2015,9,8,2015
4,18,124,465,40.601374,7.703071,4,59100,73800,59880,1.348,0.44,0,1.788,1.788,9,8,2015,9,8,2015,9,8,2015
5,3,260,867,41.605234,8.133559,5,59400,63600,59700,0.02,0,0,0.02,0.02,9,8,2015,9,8,2015,9,8,2015
5,16,253,615,42.037076,8.614606,4,59820,67140,60000,0.5,3.337,0,3.837,3.837,9,8,2015,9,8,2015,9,8,2015
4,1,172,750,40.935245,8.614021,2,60240,63360,60600,0,0,0.03,0,0.03,9,8,2015,9,8,2015,9,8,2015
5,16,191,261,41.790996,8.448226,5,60540,63840,60600,0,0.05,0,0.05,0.05,9,8,2015,9,8,2015,9,8,2015
6,14,9,513,39.4180555555556,8.73305555555556,4,60960,81720,61200,10,30.75,0,40.75,40.75,9,8,2015,9,8,2015,9,8,2015
5,13,123,174,41.264814,8.611663,5,62700,75000,63300,0,0.075,0,0.075,0.075,9,8,2015,9,8,2015,9,8,2015
5,13,181,482,41.189647,8.255902,5,64560,76500,64800,0,0.1,0,0.1,0.1,9,8,2015,9,8,2015,9,8,2015
5,3,241,397,41.724936,8.261868,4,64680,66900,65400,0,10,0,10,10,9,8,2015,9,8,2015,10,8,2015
5,3,41,1795,41.536704,8.623726,2,66000,69900,66420,0,0,0.006,0,0.006,9,8,2015,9,8,2015,9,8,2015
7,4,138,169,41.423297,6.484773,5,67740,74700,68340,0,0.02,0,0.02,0.02,9,8,2015,9,8,2015,9,8,2015
1,12,55,899,39.02135,6.990755,2,70020,75780,70680,0,0,0.2798,0,0.2798,9,8,2015,9,8,2015,9,8,2015
4,18,167,925,40.748046,8.171015,5,70860,83820,72000,0.02,0,0,0.02,0.02,9,8,2015,9,8,2015,9,8,2015
5,18,73,1243,41.072216,8.167637,5,73740,78720,75000,0,0.02,0,0.02,0.02,9,8,2015,9,8,2015,9,8,2015
3,9,224,1349,40.3833333333333,7.71666666666667,5,74100,79800,74640,0,0.1,0,0.1,0.1,9,8,2015,9,8,2015,9,8,2015
5,16,54,180,41.840906,8.817005,5,74280,81000,74400,0,0.03,0,0.03,0.03,9,8,2015,9,8,2015,9,8,2015
5,3,41,1506,41.574475,8.516202,5,76020,80100,76800,0,0.01,0,0.01,0.01,9,8,2015,9,8,2015,9,8,2015
4,6,186,1040,40.065036,8.436699,2,76260,79200,76740,0,0,4e-04,0,4e-04,9,8,2015,9,8,2015,9,8,2015
5,3,69,208,41.37962,8.056908,2,78180,84000,78900,0,0,0.04,0,0.04,9,8,2015,9,8,2015,9,8,2015
5,13,181,279,41.135508,8.287475,5,78480,84300,79080,0,0.025,0,0.025,0.025,9,8,2015,9,8,2015,9,8,2015
4,6,93,714,40.067833,8.830564,5,79680,1800,80520,0.175,0,0,0.175,0.175,9,8,2015,9,8,2015,10,8,2015
5,16,30,379,41.810863,8.495374,4,81600,17820,82500,1.4,0.5,0,1.9,1.9,9,8,2015,9,8,2015,10,8,2015
5,13,201,518,41.458575,8.749498,5,82080,8460,82800,0.05,0.27,0,0.32,0.32,9,8,2015,9,8,2015,10,8,2015
6,14,9,270,39.432005,8.654599,5,82320,84240,82860,0,0.0369,0,0.0369,0.0369,9,8,2015,9,8,2015,9,8,2015
7,17,274,1882,41.444342,7.603139,5,85740,10800,600,0.05,0.05,0,0.1,0.1,9,8,2015,10,8,2015,10,8,2015
3,9,224,1349,40.3833333333333,7.71666666666667,5,180,9900,600,0,0.2,0,0.2,0.2,10,8,2015,10,8,2015,10,8,2015
7,4,283,1504,41.917953,7.047067,5,1620,15000,4200,0,0.37,0,0.37,0.37,10,8,2015,10,8,2015,10,8,2015
7,17,254,1463,41.7188888888889,7.28638888888889,5,1920,9000,3600,0,0.5,0,0.5,0.5,10,8,2015,10,8,2015,10,8,2015
6,14,82,904,39.4663888888889,8.48111111111111,5,2640,4980,3300,0,0.0063,0,0.0063,0.0063,10,8,2015,10,8,2015,10,8,2015
7,17,72,24,41.7872222222222,7.33888888888889,4,4980,15600,6000,0,1.5,0,1.5,1.5,10,8,2015,10,8,2015,10,8,2015
6,14,82,904,39.4675,8.4875,5,4980,5580,5160,0,8e-04,0,8e-04,8e-04,10,8,2015,10,8,2015,10,8,2015
6,14,170,922,39.7,8.56666666666667,5,6600,14880,7200,0,0.112,0,0.112,0.112,10,8,2015,10,8,2015,10,8,2015
