"region","district","municipality","parish","lat","lon","origin","alert_hour","extinction_hour","firstInterv_hour","village_area","vegetation_area","farming_area","village_veget_area","total_area","intentional_cause","alert_day","alert_month","alert_year","firstInterv_day","firstInterv_month","firstInterv_year","extinction_day","extinction_month","extinction_year"
5,13,90,1393,41.3738,8.255061,5,60180,65520,60360,0,0.2,0,0.2,0.2,0,20,8,2015,20,8,2015,20,8,2015
4,1,36,1568,40.59139,8.529444,5,60720,67800,61200,0.1199,0,0,0.1199,0.1199,1,20,8,2015,20,8,2015,20,8,2015
4,10,28,560,39.92275,8.398307,2,63360,73200,63900,0,0,0.2,0,0.2,1,20,8,2015,20,8,2015,20,8,2015
6,14,71,2481,39.22288,8.449236,4,63600,66900,63960,5,2.2,0,7.2,7.2,1,20,8,2015,20,8,2015,20,8,2015
5,16,186,2574,41.7981,8.326633,5,64200,76500,64980,0,0.03,0,0.03,0.03,1,20,8,2015,20,8,2015,20,8,2015
6,10,9,108,39.55286,8.932427,2,64620,76800,65280,0,0,1.8,0,1.8,0,20,8,2015,20,8,2015,20,8,2015
5,3,107,241,41.47165,8.238437,5,65220,73800,65820,0,0.5,0,0.5,0.5,0,20,8,2015,20,8,2015,20,8,2015
3,5,99,845,40.14172,7.479212,5,66180,69840,66840,0,1e-04,0,1e-04,1e-04,0,20,8,2015,20,8,2015,20,8,2015
6,14,21,129,39.23333,8.583333,5,66720,73800,67800,0.074,0,0,0.074,0.074,1,20,8,2015,20,8,2015,20,8,2015
4,10,113,492,39.84597,8.889083,2,67380,72300,68460,0,0,0.2,0,0.2,0,20,8,2015,20,8,2015,20,8,2015
6,14,60,2457,39.08333,8.766667,5,67740,72600,68400,0,0.0687,0,0.0687,0.0687,0,20,8,2015,20,8,2015,20,8,2015
5,13,170,1314,41.28087,8.365022,5,68160,71100,68340,0,0.01,0,0.01,0.01,1,20,8,2015,20,8,2015,20,8,2015
4,6,74,1838,40.22167,8.462071,1,70200,73140,70500,0,0.001,0,0.001,0.001,0,20,8,2015,20,8,2015,20,8,2015
5,13,90,953,41.36776,8.23635,5,70320,74760,70620,0,0.02,0,0.02,0.02,0,20,8,2015,20,8,2015,20,8,2015
7,17,245,2509,41.605,7.319167,5,71280,74700,72000,0,0.01,0,0.01,0.01,1,20,8,2015,20,8,2015,20,8,2015
6,14,238,2689,39.497,8.621372,5,72660,78780,73380,0,0.223,0,0.223,0.223,1,20,8,2015,20,8,2015,20,8,2015
5,16,187,2682,41.6809,8.617013,5,73440,79020,74820,0,0.005,0,0.005,0.005,0,20,8,2015,20,8,2015,20,8,2015
5,3,193,810,41.60434,8.246933,5,74760,83700,75600,0,0.02,0,0.02,0.02,0,20,8,2015,20,8,2015,20,8,2015
3,5,265,2632,39.67918,7.679933,4,76020,81900,76620,1.53,0,0,1.53,1.53,0,20,8,2015,20,8,2015,20,8,2015
5,3,193,2090,41.57981,8.201452,5,76200,83400,77220,0,0.39,0,0.39,0.39,0,20,8,2015,20,8,2015,20,8,2015
5,3,70,1579,41.44968,8.036579,2,76320,77520,76800,0,0,0.4,0,0.4,1,20,8,2015,20,8,2015,20,8,2015
5,13,170,1943,41.26583,8.432048,5,77340,84600,77700,0.01,0,0,0.01,0.01,0,20,8,2015,20,8,2015,20,8,2015
7,4,237,22,41.1427,7.042078,5,77400,80760,77520,0,0.24,0,0.24,0.24,1,20,8,2015,20,8,2015,20,8,2015
7,4,269,1159,41.95143,6.971727,4,78900,11400,81000,0,11.63,0,11.63,11.63,0,20,8,2015,20,8,2015,21,8,2015
4,10,95,774,39.91369,8.27203,5,79440,84300,79620,0,0.01,0,0.01,0.01,1,20,8,2015,20,8,2015,20,8,2015
5,13,25,1538,41.25169,8.17415,5,82500,84900,82800,0,0.205,0,0.205,0.205,1,20,8,2015,20,8,2015,20,8,2015
7,17,264,428,41.28896,7.883635,5,84180,1200,84900,0,0.004,0,0.004,0.004,0,20,8,2015,20,8,2015,21,8,2015
7,17,183,1454,41.18679,7.73384,5,84540,1800,86100,0,0.06,0,0.06,0.06,1,20,8,2015,20,8,2015,21,8,2015
7,17,199,549,41.48986,7.79247,5,85200,6300,86100,0,0.2,0,0.2,0.2,1,20,8,2015,20,8,2015,21,8,2015
1,12,56,1243,38.95417,7.084532,2,1800,10200,3120,0,0,1.6169,0,1.6169,1,21,8,2015,21,8,2015,21,8,2015
1,12,81,411,38.90625,7.117987,2,2100,2340,2100,0,0,0.0052,0,0.0052,1,21,8,2015,21,8,2015,21,8,2015
1,12,56,1243,38.98616,7.065802,2,2940,2940,2940,0,0,0.00848,0,0.00848,1,21,8,2015,21,8,2015,21,8,2015
5,13,25,1287,41.29389,8.005933,5,4200,19200,5400,0.05,0,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
5,3,70,303,41.46616,8.045611,4,4380,7380,5400,0.75,0.75,0,1.5,1.5,1,21,8,2015,21,8,2015,21,8,2015
1,12,56,1243,39.02934,6.977118,2,8100,9960,9660,0,0,0.1869,0,0.1869,1,21,8,2015,21,8,2015,21,8,2015
1,12,56,1243,39.01485,7.063944,2,8520,8880,8520,0,0,0.0109,0,0.0109,1,21,8,2015,21,8,2015,21,8,2015
5,13,177,786,41.14959,8.379795,5,13140,16200,14100,0,0.005,0,0.005,0.005,0,21,8,2015,21,8,2015,21,8,2015
5,13,39,429,41.14572,8.04646,5,13500,17100,13860,0,0.1,0,0.1,0.1,1,21,8,2015,21,8,2015,21,8,2015
7,17,199,549,41.46624,7.844655,5,15600,18900,15900,0,0.03,0,0.03,0.03,1,21,8,2015,21,8,2015,21,8,2015
5,16,186,2618,41.80151,8.395862,5,17220,19200,17340,0,0.03,0,0.03,0.03,1,21,8,2015,21,8,2015,21,8,2015
7,4,51,521,41.81203,6.829036,5,20400,24900,20700,0,0.0066,0,0.0066,0.0066,0,21,8,2015,21,8,2015,21,8,2015
5,13,125,1973,41.14846,8.111205,5,21480,28800,26100,0,0.03,0,0.03,0.03,1,21,8,2015,21,8,2015,21,8,2015
7,17,199,549,41.45724,7.845892,5,24000,31800,24300,0,0.04,0,0.04,0.04,1,21,8,2015,21,8,2015,21,8,2015
5,13,125,1988,41.1976,8.176928,5,26580,31020,30000,0,0.05,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
1,12,81,411,38.88905,7.053645,5,30000,30960,30600,0,0.0074,0,0.0074,0.0074,1,21,8,2015,21,8,2015,21,8,2015
1,12,81,411,38.89157,7.055463,5,30900,33600,31140,0,0.0038,0,0.0038,0.0038,1,21,8,2015,21,8,2015,21,8,2015
5,13,125,1988,41.19865,8.175397,5,32100,37800,32400,0,0.1,0,0.1,0.1,0,21,8,2015,21,8,2015,21,8,2015
5,13,25,1538,41.25911,8.15369,5,32400,40500,32700,0,0.1,0,0.1,0.1,0,21,8,2015,21,8,2015,21,8,2015
6,15,148,1195,38.70414,8.999307,5,34800,37680,35400,0,0.05,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
5,13,177,1141,41.20275,8.278217,5,41460,48600,42000,0,0.02,0,0.02,0.02,0,21,8,2015,21,8,2015,21,8,2015
5,3,234,557,41.72494,8.261868,5,42540,46500,42900,0.02,0,0,0.02,0.02,0,21,8,2015,21,8,2015,21,8,2015
5,13,25,1024,41.25189,8.126983,4,47280,56400,47700,0,2,0,2,2,0,21,8,2015,21,8,2015,21,8,2015
7,17,72,1660,41.79278,7.219167,4,47340,57540,48000,0,2,0,2,2,0,21,8,2015,21,8,2015,21,8,2015
5,3,40,1591,41.535,8.622222,1,47460,49800,47700,0,0,0.02,0,0.02,0,21,8,2015,21,8,2015,21,8,2015
5,13,90,1084,41.3792,8.202892,5,50400,60840,50400,0,0.4,0,0.4,0.4,0,21,8,2015,21,8,2015,21,8,2015
5,16,248,650,41.68626,8.80894,2,50820,54840,51000,0,0,0.15,0,0.15,0,21,8,2015,21,8,2015,21,8,2015
5,3,70,303,41.46616,8.045611,4,51240,69180,52200,5,12,2,17,19,1,21,8,2015,21,8,2015,21,8,2015
5,13,90,1084,41.37916,8.200142,5,54540,63900,54840,0.05,0,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
5,13,177,1362,41.11722,8.289332,5,54840,57300,54900,0,0.001,0,0.001,0.001,0,21,8,2015,21,8,2015,21,8,2015
4,6,230,458,40.30139,8.10724,4,55380,59460,56100,0.3,0.7,0,1,1,0,21,8,2015,21,8,2015,21,8,2015
5,13,125,2564,41.18742,8.210938,5,56640,66900,57600,0,0.3,0,0.3,0.3,1,21,8,2015,21,8,2015,21,8,2015
5,13,125,591,41.21358,8.165329,5,56760,63900,57360,0,0.45,0,0.45,0.45,0,21,8,2015,21,8,2015,21,8,2015
5,16,186,1237,41.78406,8.423048,5,56880,63180,57360,0.25,0,0,0.25,0.25,0,21,8,2015,21,8,2015,21,8,2015
1,12,81,2045,38.84764,7.365385,2,57240,65400,58080,0,0,2.3509,0,2.3509,0,21,8,2015,21,8,2015,21,8,2015
5,16,29,1319,41.7983,8.482068,5,57600,61740,57600,0,0.03,0,0.03,0.03,1,21,8,2015,21,8,2015,21,8,2015
4,1,27,174,40.46667,8.533333,2,59280,66300,59880,0,0,0.055,0,0.055,0,21,8,2015,21,8,2015,21,8,2015
5,13,90,1084,41.3683,8.20862,5,60900,63540,61200,0,0.05,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
5,13,25,1024,41.25108,8.127103,5,60960,72600,61500,0.1,0,0,0.1,0.1,0,21,8,2015,21,8,2015,21,8,2015
5,13,90,47,41.32173,8.185212,5,61200,65700,62100,0,0.02,0,0.02,0.02,0,21,8,2015,21,8,2015,21,8,2015
5,16,29,1319,41.7983,8.482068,5,61740,70800,61980,0,0.02,0,0.02,0.02,0,21,8,2015,21,8,2015,21,8,2015
3,18,218,969,40.88469,7.619381,5,61860,66600,62940,0,0.1,0,0.1,0.1,0,21,8,2015,21,8,2015,21,8,2015
4,18,270,1880,40.63983,7.941617,5,68040,72060,68640,0,0.002,0,0.002,0.002,0,21,8,2015,21,8,2015,21,8,2015
3,5,265,2632,39.68955,7.698598,5,68340,71520,68700,0,0.0377,0,0.0377,0.0377,1,21,8,2015,21,8,2015,21,8,2015
6,14,8,1142,39.5157,8.6703,5,68340,82740,68820,0,0.0073,0,0.0073,0.0073,0,21,8,2015,21,8,2015,21,8,2015
3,9,94,1102,40.93333,6.883333,4,68640,76080,69180,0.5,1.94,0,2.44,2.44,0,21,8,2015,21,8,2015,21,8,2015
4,10,175,2591,39.93464,8.223778,5,69120,71340,69480,0.2,0.09,0,0.29,0.29,1,21,8,2015,21,8,2015,21,8,2015
3,5,265,2632,39.67867,7.674253,5,69540,71700,69720,0,0.2493,0,0.2493,0.2493,0,21,8,2015,21,8,2015,21,8,2015
7,4,138,512,41.27847,6.770085,5,69840,84300,70500,0.314,0.561,0,0.875,0.875,0,21,8,2015,21,8,2015,21,8,2015
3,9,94,1102,40.93333,6.883333,4,69900,76080,70200,0.5,4.4,6,4.9,10.9,0,21,8,2015,21,8,2015,21,8,2015
6,5,220,1952,39.78813,8.060182,5,70740,72780,71100,0.05,0,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
5,3,234,1187,41.6978,8.267949,4,72000,78540,72660,0.2,1.3,0,1.5,1.5,1,21,8,2015,21,8,2015,21,8,2015
7,4,97,834,41.10109,6.770186,4,72420,0,72900,0,39.6,0,39.6,39.6,1,21,8,2015,21,8,2015,22,8,2015
4,6,166,342,40.36687,7.887051,5,73260,81120,73620,0,0.1,0,0.1,0.1,1,21,8,2015,21,8,2015,21,8,2015
7,17,72,342,41.76278,7.306111,4,73800,16200,75300,81.7,100,0,181.7,181.7,0,21,8,2015,21,8,2015,22,8,2015
5,3,52,1597,41.55743,7.940727,4,73980,53700,75300,12,70,0,82,82,0,21,8,2015,21,8,2015,22,8,2015
7,17,145,1747,41.86361,7.665836,4,74100,79200,74880,0,1.5,0,1.5,1.5,0,21,8,2015,21,8,2015,21,8,2015
5,16,174,937,41.95802,8.53187,5,74940,79500,75600,0,0.02,0,0.02,0.02,1,21,8,2015,21,8,2015,21,8,2015
5,18,73,797,41.02899,8.181882,5,75240,81600,76380,0,0.05,0,0.05,0.05,0,21,8,2015,21,8,2015,21,8,2015
7,4,138,1636,41.4094,6.521,5,75780,78120,76800,0,0.744,0,0.744,0.744,0,21,8,2015,21,8,2015,21,8,2015
5,16,248,1186,41.7847,8.723782,2,77940,84600,78600,0,0,0.002,0,0.002,0,21,8,2015,21,8,2015,21,8,2015
7,17,201,1834,41.27073,7.616735,4,78120,3300,78780,1.5,0,0,1.5,1.5,1,21,8,2015,21,8,2015,22,8,2015
5,16,29,2463,41.84989,8.37518,4,79560,5940,81900,0.5,0.5,0,1,1,1,21,8,2015,21,8,2015,22,8,2015
5,13,125,2564,41.18751,8.187348,5,81720,3000,81960,0,0.4,0,0.4,0.4,1,21,8,2015,21,8,2015,22,8,2015
4,6,176,1855,40.3131,8.126059,5,82320,2100,83700,0,0.025,0,0.025,0.025,1,21,8,2015,21,8,2015,22,8,2015
5,3,234,557,41.72494,8.261868,5,82920,85620,84000,0,0.05,0,0.05,0.05,1,21,8,2015,21,8,2015,21,8,2015
5,3,70,303,41.46616,8.045611,5,83760,840,84600,0,0.1,0,0.1,0.1,1,21,8,2015,21,8,2015,22,8,2015
5,16,244,858,42.01926,8.622122,5,120,4500,600,0.01,0,0,0.01,0.01,1,22,8,2015,22,8,2015,22,8,2015
5,13,90,1052,41.35135,8.154645,2,2100,4980,2460,0,0,0.005,0,0.005,0,22,8,2015,22,8,2015,22,8,2015
5,3,70,303,41.46616,8.045611,4,5040,8340,5700,1.2,0,0,1.2,1.2,1,22,8,2015,22,8,2015,22,8,2015
5,13,39,1711,41.16239,7.948048,4,5400,60600,5760,0,23.2,0,23.2,23.2,1,22,8,2015,22,8,2015,22,8,2015
6,15,148,1759,38.69909,8.723263,2,5640,10200,6900,0,0,0.003,0,0.003,0,22,8,2015,22,8,2015,22,8,2015
5,13,39,1682,41.11531,8.001865,5,6000,17100,7440,0,0.1,0,0.1,0.1,1,22,8,2015,22,8,2015,22,8,2015
5,3,70,2480,41.44312,8.013962,4,8280,20700,9000,1,0.5,0,1.5,1.5,1,22,8,2015,22,8,2015,22,8,2015
3,9,202,1996,40.33333,7.233333,4,9360,2040,10560,162,4499,12,4661,4673,0,22,8,2015,22,8,2015,29,8,2015
5,13,177,1310,41.16031,8.32019,5,9540,13800,10080,0,0.003,0,0.003,0.003,0,22,8,2015,22,8,2015,22,8,2015
5,13,39,1711,41.14157,7.931003,4,10200,21600,10500,0,1.5,0,1.5,1.5,1,22,8,2015,22,8,2015,22,8,2015
5,13,125,1315,41.09761,8.117832,5,13680,26700,15600,0,0.2,0,0.2,0.2,1,22,8,2015,22,8,2015,22,8,2015
4,10,175,1383,40.03487,8.17155,5,14700,27900,15600,0,0.241,0,0.241,0.241,1,22,8,2015,22,8,2015,22,8,2015
5,18,198,1799,41.10659,7.919121,5,17520,19980,18960,0.001,0.6,0,0.601,0.601,1,22,8,2015,22,8,2015,22,8,2015
6,10,54,1671,39.42709,9.00027,2,21840,30300,22680,0,0,0.05,0,0.05,0,22,8,2015,22,8,2015,22,8,2015
7,4,137,811,41.66239,7.161824,5,22200,27600,22800,0,0.002,0,0.002,0.002,1,22,8,2015,22,8,2015,22,8,2015
3,5,78,588,40.28249,7.50857,5,24540,26100,25080,0,0.003,0,0.003,0.003,1,22,8,2015,22,8,2015,22,8,2015
6,11,121,904,38.97409,9.263607,5,36960,39120,37680,0,0.001,0,0.001,0.001,0,22,8,2015,22,8,2015,22,8,2015
5,3,250,1024,41.67702,8.12387,4,37260,43200,37800,0,1,0,1,1,0,22,8,2015,22,8,2015,22,8,2015
6,14,238,559,39.55759,8.55785,5,39360,44160,40080,0,0.0619,0,0.0619,0.0619,1,22,8,2015,22,8,2015,22,8,2015
7,4,97,1454,41.05276,6.875344,5,44760,51420,45600,0,0.52,0,0.52,0.52,1,22,8,2015,22,8,2015,22,8,2015
3,9,216,1659,40.33333,7.766667,1,45360,49440,45360,0,4e-04,0,4e-04,4e-04,0,22,8,2015,22,8,2015,22,8,2015
7,17,199,443,41.64695,7.743735,4,46800,73200,48600,70,60,0,130,130,1,22,8,2015,22,8,2015,22,8,2015
4,10,175,1383,40.02543,8.159813,4,46980,72000,47400,1.4,1.12,0,2.52,2.52,0,22,8,2015,22,8,2015,22,8,2015
7,17,14,1387,41.35006,7.422177,4,47580,81600,49140,140,294,60,434,494,1,22,8,2015,22,8,2015,23,8,2015
6,15,222,1887,38.52457,8.974117,5,51300,55080,52200,0,0.532,0.3557,0.532,0.8877,0,22,8,2015,22,8,2015,22,8,2015
3,9,94,1102,40.93333,6.883333,4,52620,57840,53580,0.5,1.46,2,1.96,3.96,0,22,8,2015,22,8,2015,22,8,2015
5,3,70,866,41.39745,8.005205,4,52680,66000,53460,4,0,0,4,4,0,22,8,2015,22,8,2015,22,8,2015
5,13,125,1315,41.0961,8.12,5,54540,62700,54720,0,0.02,0,0.02,0.02,1,22,8,2015,22,8,2015,22,8,2015
3,5,63,979,39.96042,7.42629,5,56580,63300,57300,0,0.8403,0,0.8403,0.8403,1,22,8,2015,22,8,2015,22,8,2015
3,9,240,1492,40.75,7.233333,4,58020,960,58500,60,103.4,15.6,163.4,179,1,22,8,2015,22,8,2015,23,8,2015
6,15,148,446,38.74961,8.663653,2,58500,61200,58800,0,0,0.05,0,0.05,0,22,8,2015,22,8,2015,22,8,2015
4,6,74,1674,40.20463,8.437323,2,60000,62400,60480,0,0,0.001,0,0.001,0,22,8,2015,22,8,2015,22,8,2015
6,14,102,882,39.40044,8.492252,2,63060,64500,63360,0,0,0.0932,0,0.0932,0,22,8,2015,22,8,2015,22,8,2015
7,17,263,2685,41.42413,7.63865,5,66420,70200,67200,0,0.07,0,0.07,0.07,0,22,8,2015,22,8,2015,22,8,2015
6,14,119,676,39.5,8.083333,5,73680,80160,74940,0,0.0569,0,0.0569,0.0569,1,22,8,2015,22,8,2015,22,8,2015
3,5,265,2632,39.68235,7.694228,5,75300,80100,75720,0,0.0547,0,0.0547,0.0547,1,22,8,2015,22,8,2015,22,8,2015
7,17,245,361,41.73083,7.2325,4,75840,84660,76440,0,1.5,0,1.5,1.5,0,22,8,2015,22,8,2015,22,8,2015
3,9,94,123,40.86667,6.816667,4,77700,3000,78540,0.1,2.04,0,2.14,2.14,0,22,8,2015,22,8,2015,23,8,2015
3,9,184,1423,40.71667,7,1,78600,8400,79200,0,0.038,0,0.038,0.038,0,22,8,2015,22,8,2015,23,8,2015
6,14,235,236,39.51667,8.41296,5,80640,8400,80760,0,0.4341,0,0.4341,0.4341,1,22,8,2015,22,8,2015,23,8,2015
4,6,166,954,40.40283,7.857471,5,81060,6300,81600,0,0.4,0,0.4,0.4,1,22,8,2015,22,8,2015,23,8,2015
5,13,25,2515,41.2616,8.013443,5,81300,900,82200,0,0.01,0,0.01,0.01,1,22,8,2015,22,8,2015,23,8,2015
7,17,72,36,41.73194,7.375,4,81420,15300,82200,2,3,0,5,5,0,22,8,2015,22,8,2015,23,8,2015
6,14,1,150,39.46667,8.05,5,660,7980,1920,0,0.0378,0,0.0378,0.0378,1,23,8,2015,23,8,2015,23,8,2015
7,18,212,1603,41.02334,7.487477,5,2280,4980,3600,0,0.001,0,0.001,0.001,1,23,8,2015,23,8,2015,23,8,2015
3,9,94,99,40.9,7.033333,4,3000,13020,3120,0,1.2703,0,1.2703,1.2703,1,23,8,2015,23,8,2015,23,8,2015
6,14,207,1490,39.30701,8.678292,5,4020,8160,5280,0,0.013,0,0.013,0.013,1,23,8,2015,23,8,2015,23,8,2015
2,8,191,1135,37.2,8.65,5,8400,17820,10320,0,0.0602,0,0.0602,0.0602,0,23,8,2015,23,8,2015,23,8,2015
5,16,244,858,42.01926,8.622122,5,28020,31800,28800,0,0.0015,0,0.0015,0.0015,0,23,8,2015,23,8,2015,23,8,2015
5,13,125,1973,41.14869,8.111092,5,41700,47700,41820,0,0.05,0,0.05,0.05,0,23,8,2015,23,8,2015,23,8,2015
7,4,237,393,41.18123,7.120096,5,45240,46680,45360,0,0.002,0,0.002,0.002,0,23,8,2015,23,8,2015,23,8,2015
7,17,72,36,41.73889,7.369722,4,46560,50700,47700,0,1.5,0,1.5,1.5,0,23,8,2015,23,8,2015,23,8,2015
5,13,125,255,41.15642,8.173417,5,50820,58500,51000,0,0.5,0,0.5,0.5,1,23,8,2015,23,8,2015,23,8,2015
7,17,14,2571,41.32527,7.486249,5,52200,60420,55200,0.8,0,0,0.8,0.8,1,23,8,2015,23,8,2015,23,8,2015
1,12,188,1185,39.12316,8.124258,2,54480,60720,55800,0,0,0.02997,0,0.02997,0,23,8,2015,23,8,2015,23,8,2015
2,8,224,2107,37.15,8.25,2,55440,61020,56220,0,0,0.002,0,0.002,0,23,8,2015,23,8,2015,23,8,2015
7,17,14,1466,41.37484,7.501995,5,56100,59400,57600,0,0.015,0,0.015,0.015,1,23,8,2015,23,8,2015,23,8,2015
4,6,74,667,40.22265,8.43153,2,56460,62100,57000,0,0,0.45,0,0.45,1,23,8,2015,23,8,2015,23,8,2015
6,14,102,268,39.37374,8.551372,5,59460,68100,59940,0,0.3153,0,0.3153,0.3153,0,23,8,2015,23,8,2015,23,8,2015
6,14,203,877,39.04694,8.605278,2,59820,66300,60300,0,0,0.1126,0,0.1126,0,23,8,2015,23,8,2015,23,8,2015
1,12,100,586,39.41693,7.878957,2,60720,71400,54010.7481496299,0,0,1.326,0,1.326,0,23,8,2015,5,8,2015,23,8,2015
2,8,114,115,37.08333,7.983333,5,65100,71520,65580,0,3e-04,0,3e-04,3e-04,0,23,8,2015,23,8,2015,23,8,2015
6,10,182,247,39.30528,9.29659,2,65100,71400,65700,0,0,0.005,0,0.005,0,23,8,2015,23,8,2015,23,8,2015
4,18,59,1344,40.40042,8.043595,5,67680,70320,68280,0,5e-04,0,5e-04,5e-04,0,23,8,2015,23,8,2015,23,8,2015
7,4,97,1109,41.14716,6.782336,4,68100,4500,68760,0,5.38,0,5.38,5.38,1,23,8,2015,23,8,2015,24,8,2015
6,14,19,327,39.11667,8.65,5,68280,71220,69120,0,0.0015,0,0.0015,0.0015,1,23,8,2015,23,8,2015,23,8,2015
5,18,73,2042,41.04879,8.064144,5,80400,83160,81000,0,0.001,0,0.001,0.001,0,23,8,2015,23,8,2015,23,8,2015
6,10,9,324,39.39871,8.959664,2,30720,32520,30900,0,0,3e-04,0,3e-04,0,24,8,2015,24,8,2015,24,8,2015
3,5,63,691,39.93588,7.39435,2,47220,52200,48240,0,0,0.0357,0,0.0357,0,24,8,2015,24,8,2015,24,8,2015
7,4,97,1109,41.14716,6.782336,4,48420,53160,49200,0,2,0,2,2,0,24,8,2015,24,8,2015,24,8,2015
7,4,137,2493,41.61801,7.240477,4,48660,49260,48720,1.4,0,0,1.4,1.4,0,24,8,2015,24,8,2015,24,8,2015
6,14,1,1096,39.53333,8.322667,5,53220,57600,53340,0.0713,0,0,0.0713,0.0713,0,24,8,2015,24,8,2015,24,8,2015
6,14,167,56,39.65,8.516667,2,59520,65700,60300,0,0,0.0187,0,0.0187,0,24,8,2015,24,8,2015,24,8,2015
4,18,236,2643,40.57854,8.074944,5,60120,65700,60240,0,0.17,0,0.17,0.17,0,24,8,2015,24,8,2015,24,8,2015
3,5,108,1404,40.03848,6.966929,2,61680,63900,61920,0,0,1e-04,0,1e-04,0,24,8,2015,24,8,2015,24,8,2015
4,6,30,582,40.25266,7.980317,2,63120,65400,63600,0,0,0.001,0,0.001,0,24,8,2015,24,8,2015,24,8,2015
5,13,177,454,41.10615,8.322647,5,66780,73800,67260,0,0.15,0,0.15,0.15,0,24,8,2015,24,8,2015,24,8,2015
2,8,191,1472,37.11667,8.55,5,68100,72420,68700,0,0.015,0,0.015,0.015,0,24,8,2015,24,8,2015,24,8,2015
4,18,66,1192,40.95217,7.870649,4,69780,75480,71640,0,1.2,0,1.2,1.2,1,24,8,2015,24,8,2015,24,8,2015
1,2,132,1128,37.61667,7.616667,2,85980,66600,54010.7481496299,0,0,0.3,0,0.3,0,24,8,2015,5,8,2015,25,8,2015
6,15,148,1759,38.69129,8.730783,2,1260,7620,3300,0,0,0.06,0,0.06,1,25,8,2015,25,8,2015,25,8,2015
6,10,158,1697,39.38369,9.186303,2,23760,28200,24540,0,0,2e-04,0,2e-04,0,25,8,2015,25,8,2015,25,8,2015
4,1,36,669,40.60865,8.539589,5,34140,40500,34800,0.001,0,0,0.001,0.001,1,25,8,2015,25,8,2015,25,8,2015
4,1,5,843,40.66178,8.542278,5,36000,42000,37080,0.04,0,0,0.04,0.04,0,25,8,2015,25,8,2015,25,8,2015
7,9,259,1921,41.1,7.233333,5,42660,54660,43800,0,0.3,0,0.3,0.3,0,25,8,2015,25,8,2015,25,8,2015
6,11,239,1527,39.14278,9.21361,4,44280,55800,45300,0.45,2,0,2.45,2.45,0,25,8,2015,25,8,2015,25,8,2015
1,7,48,1106,38.81944,7.431389,2,49920,56160,50100,0,0,0.0855,0,0.0855,0,25,8,2015,25,8,2015,25,8,2015
1,12,229,2001,38.94846,7.671357,5,56340,57900,56700,0,8e-04,0,8e-04,8e-04,0,25,8,2015,25,8,2015,25,8,2015
4,6,57,629,40.46337,8.616526,4,57420,70800,58320,0.03,0.97,0,1,1,0,25,8,2015,25,8,2015,25,8,2015
6,14,8,1029,39.47083,8.751944,5,58680,61140,59220,0.7319,0,0,0.7319,0.7319,1,25,8,2015,25,8,2015,25,8,2015
6,14,60,2467,39.18037,8.84311,4,59160,68400,59700,0,4.5685,0,4.5685,4.5685,1,25,8,2015,25,8,2015,25,8,2015
5,3,258,809,41.37093,8.59786,5,59700,67500,60300,0,0.02,0,0.02,0.02,1,25,8,2015,25,8,2015,25,8,2015
7,4,97,1109,41.14716,6.782336,4,61320,75300,61920,0,2,0,2,2,0,25,8,2015,25,8,2015,25,8,2015
6,14,200,1585,39.28278,8.89,5,63900,75000,64560,0,0.1147,0,0.1147,0.1147,1,25,8,2015,25,8,2015,25,8,2015
3,5,63,512,39.84378,7.496422,2,65400,67800,65400,0,0,2e-04,0,2e-04,1,25,8,2015,25,8,2015,25,8,2015
3,5,265,1904,39.73916,7.659972,5,67500,77160,68160,0.4683,0,0,0.4683,0.4683,1,25,8,2015,25,8,2015,25,8,2015
4,10,175,1383,39.96324,8.186773,5,68160,76680,68400,0.1,0.01,0,0.11,0.11,1,25,8,2015,25,8,2015,25,8,2015
4,1,169,697,40.96216,8.637974,2,70140,72240,70800,0,0,0.05,0,0.05,0,25,8,2015,25,8,2015,25,8,2015
5,16,55,2533,41.86078,8.805174,5,71460,80760,71820,0,0.085,0,0.085,0.085,0,25,8,2015,25,8,2015,25,8,2015
1,15,105,906,38.19171,8.515752,2,77220,79920,77460,0,0,0.004,0,0.004,1,25,8,2015,25,8,2015,25,8,2015
7,4,51,894,41.78781,6.829062,2,84660,600,85200,0,0,0.0072,0,0.0072,0,25,8,2015,25,8,2015,26,8,2015
4,10,113,581,39.92607,8.889947,5,11280,21300,12300,0.2,0,0,0.2,0.2,0,26,8,2015,26,8,2015,26,8,2015
6,10,182,1947,39.33205,9.27897,2,24480,29640,25200,0,0,1e-04,0,1e-04,0,26,8,2015,26,8,2015,26,8,2015
4,1,36,1250,40.57528,8.569167,4,28560,31920,29700,1.3928,0,0,1.3928,1.3928,1,26,8,2015,26,8,2015,26,8,2015
3,5,99,61,40.13538,7.43653,2,40560,46020,41280,0,0,0.0191,0,0.0191,0,26,8,2015,26,8,2015,26,8,2015
7,4,269,1159,41.95143,6.971727,5,49260,55800,49500,0,0.45,0,0.45,0.45,0,26,8,2015,26,8,2015,26,8,2015
